RACEID,CONSTRUCTORID,DATE,Q1,Q2,Q3,SPRINT Y/N,MS RACE,STATUS SPRINT,STATUS RACE,DRIVER LAST POSITION,WINS SEASON,WINS CAREER,YEARS OF EXPERIENCE,POINTS BEFORE GP,AGE
1087,213,2022-08-28,106692.0,,,N,5258111,,1,16,0,0,1,11.0,22
1088,213,2022-09-04,71427.0,71428.0,72556.0,N,\N,,24,16,0,0,1,11.0,22
1089,213,2022-09-11,82020.0,,,N,\N,,11,16,0,0,1,11.0,22
1091,213,2022-10-02,115314.0,113848.0,111983.0,N,\N,,3,16,0,0,1,11.0,22
1092,213,2022-10-09,91130.0,90808.0,,N,3779603,,1,17,0,0,1,11.0,22
1093,213,2022-10-23,96808.0,97147.0,,N,6202606,,1,17,0,0,1,11.0,22
1094,213,2022-10-30,79907.0,79589.0,,N,\N,,130,17,0,0,1,12.0,22
1095,213,2022-11-13,76264.0,,,Y,\N,1.0,11,17,0,0,1,12.0,22
1096,213,2022-11-20,85630.0,85219.0,,N,5355285,,1,17,0,0,1,12.0,22
1098,213,2023-03-05,91400.0,92510.0,,N,5727606,,1,17,0,0,2,12.0,22
1099,213,2023-03-19,89939.0,,,N,4942388,,1,11,0,0,2,0.0,22
1100,213,2023-04-02,78471.0,78099.0,,N,9164423,,1,14,0,0,2,0.0,22
1101,213,2023-04-30,102234.0,101569.0,101581.0,Y,5646298,130.0,1,16,0,0,2,1.0,22
1102,213,2023-05-07,88429.0,,,N,5322550,,1,16,0,0,2,2.0,22
1104,213,2023-05-28,72642.0,72249.0,72082.0,N,\N,,12,16,0,0,2,2.0,23
1105,213,2023-06-04,73862.0,74477.0,,N,5353356,,1,16,0,0,2,2.0,23
1106,213,2023-06-18,82746.0,,,N,5711771,,1,16,0,0,2,2.0,23
1107,213,2023-07-02,65784.0,,,Y,\N,1.0,11,17,0,0,2,2.0,23
1108,213,2023-07-09,90025.0,,,N,5148163,,1,17,0,0,2,2.0,23
1109,213,2023-07-23,78919.0,,,N,\N,,11,17,0,0,2,2.0,23
1110,213,2023-07-30,119044.0,113148.0,,Y,5030671,1.0,1,17,0,0,2,2.0,23
1111,213,2023-08-27,81781.0,80230.0,,N,8674304,,1,17,0,0,2,3.0,23
1112,213,2023-09-03,81852.0,81594.0,,N,\N,,5,17,0,0,2,3.0,23
1113,213,2023-09-17,91991.0,,,N,\N,,4,17,0,0,2,3.0,23
1114,213,2023-09-24,90733.0,90204.0,90303.0,N,\N,,11,17,0,0,2,3.0,23
1115,213,2023-10-08,86058.0,85301.0,,Y,\N,1.0,11,17,0,0,2,3.0,23
1116,213,2023-10-22,95913.0,95697.0,,Y,5795747,1.0,1,17,0,0,2,3.0,23
1117,213,2023-10-29,78890.0,,,N,7429796,,1,16,0,0,2,8.0,23
1118,213,2023-11-05,70837.0,,,Y,7078774,1.0,1,16,0,0,2,8.0,23
1119,213,2023-11-19,96447.0,,,N,\N,,6,14,0,0,2,13.0,23
1120,213,2023-11-26,84286.0,84207.0,83968.0,N,5265712,,1,14,0,0,2,13.0,23
1121,215,2024-03-02,90481.0,90129.0,,N,\N,,11,14,0,0,3,17.0,23
1122,215,2024-03-09,88988.0,88564.0,88547.0,N,\N,,11,14,0,0,3,0.0,23
1123,215,2024-03-24,77356.0,76791.0,76788.0,N,4922444,,1,18,0,0,3,0.0,23
1124,215,2024-04-07,89775.0,89417.0,89413.0,N,\N,,11,11,0,0,3,6.0,23
1125,215,2024-04-21,95746.0,,,Y,\N,1.0,31,11,0,0,3,7.0,23
1126,215,2024-05-05,88324.0,88167.0,88192.0,Y,5476061,1.0,1,11,0,0,3,7.0,23
1127,215,2024-05-19,75894.0,75358.0,75465.0,N,\N,,11,10,0,0,3,14.0,24
1128,215,2024-05-26,71852.0,71106.0,70858.0,N,\N,,11,10,0,0,3,15.0,24
1129,215,2024-06-09,72748.0,72303.0,72414.0,N,6400621,,1,10,0,0,3,19.0,24
1130,215,2024-06-23,72985.0,,,N,\N,,11,10,0,0,3,19.0,24
1131,215,2024-06-30,65563.0,65412.0,,Y,\N,1.0,11,10,0,0,3,19.0,24
1132,215,2024-07-07,90994.0,87269.0,,N,5026362,,1,10,0,0,3,19.0,24
1133,215,2024-07-21,77436.0,76121.0,76477.0,N,5959248,,1,12,0,0,3,20.0,24
1134,215,2024-07-28,116593.0,,,N,4873777,,1,12,0,0,3,22.0,24
1135,215,2024-08-25,71603.0,70955.0,,N,\N,,11,12,0,0,3,22.0,24
1136,215,2024-09-01,80945.0,,,N,\N,,25,12,0,0,3,22.0,24
1137,215,2024-09-15,103337.0,103035.0,,N,\N,,31,12,0,0,3,22.0,24
1138,215,2024-09-22,90710.0,90289.0,90354.0,N,\N,,11,12,0,0,3,22.0,24
1139,215,2024-10-20,93795.0,93506.0,,Y,\N,1.0,11,12,0,0,3,22.0,24
1140,215,2024-10-27,77182.0,77129.0,,N,\N,,4,12,0,0,3,22.0,24
1141,215,2024-11-03,89172.0,86464.0,84111.0,Y,7656486,1.0,1,12,0,0,3,22.0,24
1142,215,2024-11-23,93789.0,93089.0,93029.0,N,4988777,,1,11,0,0,3,28.0,24
1143,215,2024-12-01,82364.0,81771.0,,Y,5526423,1.0,1,11,0,0,3,30.0,24
1144,215,2024-12-08,83735.0,83419.0,,N,\N,,11,12,0,0,3,30.0,24
1145,215,2025-03-16,76225.0,76009.0,75670.0,N,6156188,,1,12,0,0,4,30.0,24
1146,215,2025-03-23,91238.0,91260.0,91638.0,Y,\N,1.0,11,12,0,0,4,0.0,24
1147,9,2025-04-06,87967.0,88000.0,,N,4985384,,1,13,0,0,4,3.0,24
1148,9,2025-04-13,91751.0,91228.0,91303.0,N,5784496,,1,14,0,0,4,3.0,24
1149,9,2025-04-20,88226.0,87990.0,88204.0,N,\N,,130,14,0,0,4,5.0,24
1150,9,2025-05-04,87298.0,86959.0,86943.0,Y,5406021,1.0,1,16,0,0,4,5.0,24
1151,9,2025-05-18,,,,N,5519645,,1,11,0,0,4,9.0,25
1152,9,2025-05-25,71800.0,71415.0,,N,\N,,12,12,0,0,4,10.0,25
1153,9,2025-06-01,73385.0,,,N,5606197,,1,13,0,0,4,10.0,25
1154,9,2025-06-15,72334.0,72102.0,,N,\N,,11,15,0,0,4,10.0,25
1155,9,2025-06-29,65369.0,,,N,\N,,12,15,0,0,4,10.0,25
1156,9,2025-07-06,86275.0,85826.0,,N,\N,,11,17,0,0,4,10.0,25
1157,9,2025-07-27,101840.0,101245.0,101284.0,Y,5197996,1.0,1,17,0,0,4,10.0,25
1158,9,2025-08-03,75899.0,,,N,\N,,11,17,0,0,4,10.0,25
1159,9,2025-08-31,69954.0,69622.0,,N,5923446,,1,18,0,0,4,10.0,25
1160,9,2025-09-07,79619.0,79433.0,79519.0,N,4485026,,1,19,0,0,4,12.0,25
1161,9,2025-09-21,102347.0,101788.0,102143.0,N,5640216,,1,19,0,0,4,12.0,25
1162,9,2025-10-05,90574.0,90353.0,,N,\N,,11,17,0,0,4,20.0,25
1163,9,2025-10-19,93935.0,93466.0,,Y,5692875,1.0,1,17,0,0,4,20.0,25
1164,9,2025-10-26,77234.0,76816.0,,N,5957622,,1,16,0,0,4,28.0,25
1165,9,2025-11-09,70711.0,,,Y,5590772,1.0,1,17,0,0,4,28.0,25
1166,9,2025-11-23,116798.0,,,N,4955403,,1,17,0,0,4,28.0,25
1167,9,2025-11-30,80761.0,,,Y,5140011,1.0,1,17,0,0,4,28.0,25
1051,210,2021-11-21,85859.0,,,N,\N,,12,0,0,0,0,0.0,22
1052,210,2021-03-28,93273.0,,,N,\N,,3,21,0,0,0,0.0,22
1053,210,2021-04-18,76797.0,,,N,\N,,12,20,0,0,0,0.0,22
1054,210,2021-05-02,80912.0,,,N,\N,,12,19,0,0,0,0.0,22
1055,210,2021-05-09,79807.0,,,N,\N,,12,19,0,0,0,0.0,22
1056,210,2021-05-23,72958.0,,,N,\N,,13,20,0,0,0,0.0,22
1057,210,2021-06-06,104238.0,,,N,8030725,,1,20,0,0,0,0.0,22
1058,210,2021-06-27,66192.0,,,N,\N,,13,19,0,0,0,0.0,22
1059,210,2021-06-20,93554.0,,,N,\N,,11,19,0,0,0,0.0,22
1060,210,2021-07-04,65951.0,,,N,\N,,12,19,0,0,0,0.0,22
1061,210,2021-07-18,89051.0,,,Y,\N,1.0,11,19,0,0,0,0.0,22
1062,210,2021-08-01,78922.0,,,N,\N,,4,20,0,0,0,0.0,22
1063,210,2021-08-29,124939.0,,,N,239064,,1,20,0,0,0,0.0,22
1064,210,2021-09-05,71875.0,,,N,\N,,9,20,0,0,0,0.0,22
1065,210,2021-09-12,82716.0,,,Y,\N,1.0,131,20,0,0,0,0.0,22
1066,210,2021-09-26,113764.0,,,N,\N,,12,21,0,0,0,0.0,22
1067,210,2021-10-10,88449.0,,,N,\N,,12,21,0,0,0,0.0,22
1069,210,2021-10-24,96796.0,,,N,\N,,12,21,0,0,0,0.0,22
1070,210,2021-11-07,79303.0,,,N,\N,,13,21,0,0,0,0.0,22
1071,210,2021-11-14,70589.0,,,Y,\N,1.0,12,21,0,0,0,0.0,22
1072,210,2021-12-05,90473.0,,,N,\N,,4,21,0,0,0,0.0,22
1073,210,2021-12-12,85685.0,,,N,\N,,139,21,0,0,0,0.0,22
1051,210,2021-11-21,83407.0,,,N,\N,,11,0,0,0,0,0.0,22
1052,210,2021-03-28,92449.0,,,N,\N,,11,19,0,0,0,0.0,22
1053,210,2021-04-18,76279.0,,,N,\N,,12,16,0,0,0,0.0,22
1054,210,2021-05-02,80452.0,,,N,\N,,12,18,0,0,0,0.0,22
1055,210,2021-05-09,79117.0,,,N,\N,,12,18,0,0,0,0.0,22
1056,210,2021-05-23,,,,N,\N,,13,18,0,0,0,0.0,22
1057,210,2021-06-06,104158.0,,,N,8030651,,1,19,0,0,0,0.0,22
1058,210,2021-06-27,66041.0,,,N,\N,,12,17,0,0,0,0.0,22
1059,210,2021-06-20,92942.0,,,N,\N,,11,18,0,0,0,0.0,22
1060,210,2021-07-04,65427.0,,,N,\N,,12,18,0,0,0,0.0,22
1061,210,2021-07-18,88738.0,,,Y,\N,1.0,11,18,0,0,0,0.0,22
1062,210,2021-08-01,,,,N,\N,,11,18,0,0,0,0.0,22
1063,210,2021-08-29,123973.0,,,N,236578,,1,19,0,0,0,0.0,22
1064,210,2021-09-05,71387.0,,,N,\N,,13,19,0,0,0,0.0,22
1065,210,2021-09-12,82248.0,,,Y,4965453,1.0,1,19,0,0,0,0.0,22
1066,210,2021-09-26,109830.0,,,N,\N,,44,19,0,0,0,0.0,22
1067,210,2021-10-10,85555.0,85200.0,,N,\N,,12,19,0,0,0,0.0,22
1069,210,2021-10-24,96499.0,,,N,\N,,12,19,0,0,0,0.0,22
1070,210,2021-11-07,78858.0,,,N,\N,,4,19,0,0,0,0.0,22
1071,210,2021-11-14,70329.0,,,Y,\N,1.0,12,19,0,0,0,0.0,22
1072,210,2021-12-05,89464.0,,,N,\N,,3,19,0,0,0,0.0,22
1073,210,2021-12-12,84906.0,,,N,\N,,11,19,0,0,0,0.0,22
1074,210,2022-03-20,92380.0,91998.0,,N,5886158,,1,19,0,0,1,0.0,22
1075,210,2022-03-27,90167.0,89920.0,,N,\N,,54,11,0,0,1,0.0,23
1076,210,2022-04-10,80104.0,80465.0,,N,\N,,11,15,0,0,1,0.0,23
1077,210,2022-04-24,80422.0,80916.0,,Y,\N,1.0,11,17,0,0,1,0.0,23
1078,210,2022-05-08,90645.0,90423.0,,N,5737563,,1,19,0,0,1,0.0,23
1079,210,2022-05-22,80683.0,80436.0,80368.0,N,\N,,11,19,0,0,1,0.0,23
1080,210,2022-05-29,73469.0,73081.0,,N,\N,,3,19,0,0,1,0.0,23
1081,210,2022-06-12,105775.0,,,N,\N,,11,19,0,0,1,0.0,23
1082,210,2022-06-19,93707.0,85684.0,83356.0,N,\N,,5,19,0,0,1,0.0,23
1083,210,2022-07-03,102708.0,,,N,8289306,,1,19,0,0,1,0.0,23
1084,210,2022-07-10,66405.0,66151.0,66011.0,Y,\N,1.0,11,17,0,0,1,4.0,23
1085,210,2022-07-24,93701.0,,,N,5482506,,1,15,0,0,1,12.0,23
1086,210,2022-07-31,79164.0,79202.0,,N,\N,,11,15,0,0,1,12.0,23
1087,210,2022-08-28,106342.0,107718.0,,N,\N,,11,15,0,0,1,12.0,23
1088,210,2022-09-04,71741.0,71420.0,71442.0,N,5835768,,1,15,0,0,1,12.0,23
1089,210,2022-09-11,83005.0,,,N,4836060,,1,15,0,0,1,12.0,23
1091,210,2022-10-02,115736.0,114370.0,,N,\N,,11,15,0,0,1,12.0,23
1092,210,2022-10-09,91152.0,91439.0,,N,3796527,,1,16,0,0,1,12.0,23
1093,210,2022-10-23,97111.0,,,N,6216177,,1,16,0,0,1,12.0,23
1094,210,2022-10-30,80419.0,,,N,\N,,11,16,0,0,1,12.0,23
1095,210,2022-11-13,76361.0,,,Y,5943943,1.0,1,16,0,0,1,12.0,23
1096,210,2022-11-20,85711.0,85225.0,,N,\N,,11,16,0,0,1,12.0,23
1074,51,2022-03-20,92493.0,93543.0,,N,5876648,,1,0,0,0,0,0.0,22
1075,51,2022-03-27,89978.0,89819.0,,N,5141508,,1,10,0,0,0,1.0,22
1076,51,2022-04-10,79910.0,80155.0,,N,5348243,,1,14,0,0,0,1.0,22
1077,51,2022-04-24,79730.0,81434.0,,Y,\N,31.0,11,15,0,0,0,1.0,22
1078,51,2022-05-08,91020.0,,,N,\N,,47,16,0,0,0,1.0,22
1079,51,2022-05-22,80476.0,81094.0,,N,\N,,75,18,0,0,0,1.0,22
1080,51,2022-05-29,75606.0,,,N,\N,,11,18,0,0,0,1.0,22
1081,51,2022-06-12,103777.0,103790.0,,N,\N,,9,18,0,0,0,1.0,23
1082,51,2022-06-19,93692.0,86116.0,84030.0,N,5808709,,1,18,0,0,0,1.0,23
1083,51,2022-07-03,100791.0,102640.0,102719.0,N,\N,,4,16,0,0,0,5.0,23
1084,51,2022-07-10,66901.0,,,Y,\N,1.0,11,16,0,0,0,5.0,23
1085,51,2022-07-24,93674.0,,,N,\N,,16,17,0,0,0,5.0,23
1086,51,2022-07-31,78973.0,78573.0,,N,\N,,11,17,0,0,0,5.0,23
1087,51,2022-08-28,106178.0,106085.0,,N,5259146,,1,17,0,0,0,5.0,23
1088,51,2022-09-04,71826.0,71704.0,,N,5840093,,1,17,0,0,0,5.0,23
1089,51,2022-09-11,82003.0,82577.0,,N,4835421,,1,17,0,0,0,5.0,23
1091,51,2022-10-02,115375.0,115518.0,,N,\N,,4,17,0,0,0,6.0,23
1092,51,2022-10-09,90894.0,90953.0,,N,3791047,,1,18,0,0,0,6.0,23
1093,51,2022-10-23,96656.0,96970.0,,N,6207851,,1,18,0,0,0,6.0,23
1094,51,2022-10-30,80283.0,79476.0,,N,\N,,11,18,0,0,0,6.0,23
1095,51,2022-11-13,75197.0,,,Y,5943369,1.0,1,18,0,0,0,6.0,23
1096,51,2022-11-20,85594.0,85408.0,,N,\N,,11,18,0,0,0,6.0,23
1098,51,2023-03-05,91615.0,91473.0,,N,\N,,11,18,0,0,1,6.0,23
1099,51,2023-03-19,89654.0,89461.0,,N,4950954,,1,16,0,0,1,0.0,23
1100,51,2023-04-02,78540.0,,,N,9164084,,1,17,0,0,1,0.0,23
1101,51,2023-04-30,102642.0,,,Y,\N,1.0,25,15,0,0,1,2.0,23
1102,51,2023-05-07,88180.0,88091.0,,N,5336681,,1,15,0,0,1,2.0,23
1104,51,2023-05-28,73523.0,,,N,\N,,11,15,0,0,1,2.0,23
1105,51,2023-06-04,73677.0,73521.0,,N,5349818,,1,15,0,0,1,2.0,24
1106,51,2023-06-18,83342.0,,,N,\N,,11,15,0,0,1,4.0,24
1107,51,2023-07-02,65818.0,,,Y,\N,1.0,11,16,0,0,1,4.0,24
1108,51,2023-07-09,90123.0,,,N,5146758,,1,16,0,0,1,4.0,24
1109,51,2023-07-23,78143.0,77700.0,76971.0,N,\N,,11,16,0,0,1,4.0,24
1110,51,2023-07-30,120832.0,,,Y,5045891,1.0,1,16,0,0,1,4.0,24
1111,51,2023-08-27,82067.0,,,N,\N,,3,16,0,0,1,4.0,24
1112,51,2023-09-03,82390.0,,,N,4501307,,1,16,0,0,1,4.0,24
1113,51,2023-09-17,93258.0,,,N,6481067,,1,16,0,0,1,4.0,24
1114,51,2023-09-24,91398.0,,,N,\N,,11,16,0,0,1,4.0,24
1115,51,2023-10-08,87432.0,,,Y,5335295,1.0,1,16,0,0,1,4.0,24
1116,51,2023-10-22,96052.0,95698.0,,Y,\N,1.0,11,16,0,0,1,6.0,24
1117,51,2023-10-29,79016.0,78440.0,78050.0,N,7432490,,1,17,0,0,1,6.0,24
1118,51,2023-11-05,71275.0,,,Y,\N,1.0,5,18,0,0,1,6.0,24
1119,51,2023-11-19,94849.0,,,N,5398451,,1,18,0,0,1,6.0,24
1120,51,2023-11-26,85159.0,,,N,5312046,,1,18,0,0,1,6.0,24
1121,15,2024-03-02,90757.0,,,N,\N,,11,18,0,0,2,6.0,24
1122,15,2024-03-09,,,,N,\N,,11,11,0,0,2,0.0,24
1123,15,2024-03-24,78188.0,,,N,\N,,11,14,0,0,2,0.0,24
1124,15,2024-04-07,90143.0,,,N,\N,,6,16,0,0,2,0.0,24
1125,15,2024-04-21,95505.0,,,Y,6124243,1.0,1,16,0,0,2,0.0,24
1126,15,2024-05-05,88824.0,,,Y,5499855,1.0,1,17,0,0,2,0.0,24
1127,15,2024-05-19,76834.0,,,N,\N,,11,18,0,0,2,0.0,24
1128,15,2024-05-26,73028.0,,,N,\N,,12,18,0,0,2,0.0,24
1129,15,2024-06-09,74292.0,,,N,\N,,11,19,0,0,2,0.0,25
1130,15,2024-06-23,72880.0,72738.0,,N,\N,,11,19,0,0,2,0.0,25
1131,15,2024-06-30,66061.0,,,Y,\N,1.0,11,19,0,0,2,0.0,25
1132,15,2024-07-07,91190.0,87867.0,,N,\N,,12,19,0,0,2,0.0,25
1133,15,2024-07-21,78037.0,,,N,\N,,11,19,0,0,2,0.0,25
1134,15,2024-07-28,117775.0,,,N,\N,,31,19,0,0,2,0.0,25
1135,15,2024-08-25,73261.0,,,N,\N,,12,19,0,0,2,0.0,25
1136,15,2024-09-01,81445.0,,,N,\N,,11,19,0,0,2,0.0,25
1137,15,2024-09-15,104246.0,,,N,5726848,,1,19,0,0,2,0.0,25
1138,15,2024-09-22,92054.0,,,N,\N,,11,20,0,0,2,0.0,25
1139,15,2024-10-20,94228.0,,,Y,\N,1.0,11,20,0,0,2,0.0,25
1140,15,2024-10-27,78072.0,,,N,\N,,11,21,0,0,2,0.0,25
1141,15,2024-11-03,92263.0,,,Y,7694079,1.0,1,21,0,0,2,0.0,25
1142,15,2024-11-23,94079.0,93566.0,,N,5000054,,1,21,0,0,2,0.0,25
1143,15,2024-12-01,82103.0,81501.0,,Y,5490683,1.0,1,21,0,0,2,0.0,25
1144,15,2024-12-08,83880.0,,,N,\N,,11,20,0,0,2,4.0,25
1089,3,2022-09-11,82567.0,82471.0,,N,4834633,,1,0,0,0,0,0.0,27
1098,213,2023-03-05,92121.0,,,N,\N,,11,20,0,0,1,2.0,28
1099,213,2023-03-19,90244.0,,,N,4952372,,1,14,0,0,1,0.0,28
1100,213,2023-04-02,78450.0,78335.0,,N,\N,,4,18,0,0,1,0.0,28
1101,213,2023-04-30,,,,Y,\N,1.0,3,20,0,0,1,0.0,28
1102,213,2023-05-07,88325.0,88395.0,,N,5347190,,1,20,0,0,1,0.0,28
1104,213,2023-05-28,73054.0,72428.0,,N,\N,,11,20,0,0,1,0.0,28
1105,213,2023-06-04,73581.0,74083.0,,N,\N,,11,19,0,0,1,0.0,28
1106,213,2023-06-18,83137.0,,,N,\N,,11,19,0,0,1,0.0,28
1107,213,2023-07-02,65974.0,,,Y,\N,1.0,11,19,0,0,1,0.0,28
1108,213,2023-07-09,90513.0,,,N,5150066,,1,20,0,0,1,0.0,28
1098,1,2023-03-05,92101.0,,,N,\N,,10,0,0,0,0,0.0,21
1099,1,2023-03-19,89706.0,89378.0,89243.0,N,4959915,,1,20,0,0,0,0.0,21
1100,1,2023-04-02,78517.0,,,N,9163753,,1,19,0,0,0,0.0,21
1101,1,2023-04-30,102455.0,101636.0,101611.0,Y,5648937,1.0,1,13,0,0,0,4.0,22
1102,1,2023-05-07,88484.0,,,N,\N,,11,11,0,0,0,4.0,22
1104,1,2023-05-28,73006.0,72395.0,,N,\N,,11,14,0,0,0,4.0,22
1105,1,2023-06-04,73691.0,73059.0,73682.0,N,\N,,11,13,0,0,0,5.0,22
1106,1,2023-06-18,82190.0,79659.0,91349.0,N,5703449,,1,13,0,0,0,5.0,22
1107,1,2023-07-02,65683.0,65605.0,,Y,\N,1.0,11,14,0,0,0,5.0,22
1108,1,2023-07-09,89874.0,87845.0,87092.0,N,5124714,,1,14,0,0,0,5.0,22
1109,1,2023-07-23,78464.0,77571.0,76905.0,N,5951206,,1,11,0,0,0,17.0,22
1110,1,2023-07-30,118872.0,111534.0,107365.0,Y,\N,1.0,130,11,0,0,0,27.0,22
1111,1,2023-08-27,81231.0,79392.0,71938.0,N,8660991,,1,11,0,0,0,34.0,22
1112,1,2023-09-03,82106.0,81527.0,80785.0,N,4494217,,1,12,0,0,0,36.0,22
1113,1,2023-09-17,92902.0,,,N,6438897,,1,12,0,0,0,36.0,22
1114,1,2023-09-24,90439.0,90122.0,89458.0,N,5494915,,1,11,0,0,0,42.0,22
1115,1,2023-10-08,85266.0,84724.0,84540.0,Y,5264001,1.0,1,9,0,0,0,57.0,22
1116,1,2023-10-22,96064.0,95576.0,95467.0,Y,\N,1.0,21,9,0,0,0,83.0,22
1117,1,2023-10-29,78241.0,77874.0,77623.0,N,7393918,,1,9,0,0,0,83.0,22
1118,1,2023-11-05,70519.0,70330.0,,Y,\N,1.0,12,9,0,0,0,87.0,22
1119,1,2023-11-19,94850.0,,,N,5377785,,1,9,0,0,0,87.0,22
1120,1,2023-11-26,84487.0,84278.0,83782.0,N,5254111,,1,9,0,0,0,89.0,22
1121,1,2024-03-02,90531.0,90122.0,89683.0,N,5560824,,1,9,0,0,1,97.0,22
1122,1,2024-03-09,88755.0,88343.0,88089.0,N,4875280,,1,8,0,0,1,4.0,22
1123,1,2024-03-24,77369.0,76601.0,76572.0,N,4862613,,1,5,0,0,1,16.0,22
1124,1,2024-04-07,89425.0,89148.0,88760.0,N,6911091,,1,5,0,0,1,28.0,23
1125,1,2024-04-21,95014.0,94659.0,94273.0,Y,6108752,1.0,1,6,0,0,1,32.0,23
1126,1,2024-05-05,88032.0,87721.0,87675.0,Y,5499632,1.0,1,6,0,0,1,38.0,23
1127,1,2024-05-19,75940.0,75407.0,74820.0,N,5139384,,1,6,0,0,1,41.0,23
1128,1,2024-05-26,71500.0,70756.0,70424.0,N,8602706,,1,6,0,0,1,53.0,23
1129,1,2024-06-09,72907.0,72462.0,72103.0,N,6358126,,1,6,0,0,1,71.0,23
1130,1,2024-06-23,72460.0,72011.0,,N,5333987,,1,6,0,0,1,81.0,23
1131,1,2024-06-30,65311.0,65070.0,65048.0,Y,5064704,1.0,1,6,0,0,1,87.0,23
1132,1,2024-07-07,90895.0,86733.0,86237.0,N,4959488,,1,6,0,0,1,112.0,23
1133,1,2024-07-21,77504.0,75785.0,75249.0,N,5881989,,1,5,0,0,1,124.0,23
1134,1,2024-07-28,114835.0,114136.0,114027.0,N,4798213,,1,5,1,1,1,149.0,23
1135,1,2024-08-25,71541.0,70505.0,70172.0,N,5472856,,1,4,1,1,1,167.0,23
1136,1,2024-09-01,80076.0,79808.0,79436.0,N,4483391,,1,4,1,1,1,179.0,23
1137,1,2024-09-15,103033.0,102598.0,101686.0,N,5578007,,1,4,1,1,1,197.0,23
1138,1,2024-09-22,90258.0,89640.0,89953.0,N,6094394,,1,4,2,2,1,222.0,23
1139,1,2024-10-20,93864.0,93057.0,92950.0,Y,5731560,1.0,1,4,2,2,1,237.0,23
1140,1,2024-10-27,77597.0,,,N,6120728,,1,4,2,2,1,247.0,23
1141,1,2024-11-03,90114.0,85179.0,84686.0,Y,7659373,1.0,1,4,2,2,1,251.0,23
1142,1,2024-11-23,93450.0,93024.0,93033.0,N,4977334,,1,4,2,2,1,262.0,23
1143,1,2024-12-01,81821.0,81121.0,80829.0,Y,5472142,1.0,1,4,2,2,1,268.0,23
1144,1,2024-12-08,83640.0,83199.0,82804.0,N,5277112,,1,4,2,2,1,291.0,23
1145,1,2025-03-16,76062.0,75468.0,75180.0,N,6146752,,1,4,0,2,2,292.0,23
1146,1,2025-03-23,91591.0,91200.0,90641.0,Y,5455026,1.0,1,9,0,2,2,2.0,23
1147,1,2025-04-06,87687.0,87507.0,87027.0,N,4929112,,1,4,1,3,2,34.0,24
1148,1,2025-04-13,91392.0,90454.0,89841.0,N,5739435,,1,3,1,3,2,49.0,24
1149,1,2025-04-20,87901.0,87545.0,87304.0,N,4866758,,1,2,2,4,2,74.0,24
1150,1,2025-05-04,87006.0,86269.0,86375.0,Y,5331587,1.0,1,1,3,5,2,99.0,24
1151,1,2025-05-18,75500.0,75214.0,74670.0,N,5506155,,1,1,4,6,2,131.0,24
1152,1,2025-05-25,71308.0,70858.0,70129.0,N,6037501,,1,1,4,6,2,146.0,24
1153,1,2025-06-01,72551.0,71998.0,71546.0,N,5577375,,1,1,4,6,2,161.0,24
1154,1,2025-06-15,71939.0,71715.0,71120.0,N,5514797,,1,1,5,7,2,186.0,24
1155,1,2025-06-29,64966.0,64556.0,64554.0,N,5030388,,1,1,5,7,2,198.0,24
