raceId,circuitId,latitude,longitude,avg_wind_speed_100m,max_wind_speed_100m,avg_temperature_2m,max_temperature_2m,min_temperature_2m,avg_humidity,total_precipitation,avg_pressure_msl,avg_surface_pressure
1092,22,34.8431,136.541,18.600481033325195,33.355899810791016,17.822168350219727,19.668001174926758,15.918000221252441,89.78106689453125,30.100000381469727,1016.7750854492188,1012.4880981445312
1093,69,30.1328,-97.6411,40.19819641113281,46.795841217041016,24.801084518432617,30.386499404907227,20.5364990234375,61.76753616333008,0.0,1010.6625366210938,993.0003051757812
1094,32,19.4042,-99.0907,7.804116725921631,27.021591186523438,16.889665603637695,23.99799919128418,10.498000144958496,67.0469970703125,1.100000023841858,1016.6958618164062,786.4279174804688
1095,18,-23.7036,-46.6997,14.286883354187012,29.79312515258789,19.620582580566406,28.043498992919922,15.043499946594238,87.7984848022461,0.0,1013.254150390625,925.917724609375
1096,24,24.4672,54.6031,27.339746475219727,31.682043075561523,27.527833938598633,30.3695011138916,25.16950035095215,62.57756423950195,0.0,1014.9583129882812,1014.1515502929688
1098,3,26.0325,50.5106,12.609820365905762,20.969804763793945,24.752500534057617,32.21500015258789,17.415000915527344,38.03926467895508,0.0,1018.7958984375,1017.8613891601562
1099,77,21.6319,39.1044,20.495086669921875,31.07907485961914,24.874502182006836,30.636999130249023,18.836999893188477,48.29109191894531,0.0,1011.5750122070312,1011.3430786132812
1100,1,-37.8497,144.968,12.109272003173828,24.724950790405273,12.675167083740234,17.85849952697754,6.758499622344971,79.58643341064453,0.0,1020.1666870117188,1019.9227905273438
1101,73,40.3725,49.8533,25.766250610351562,53.52389907836914,20.210582733154297,26.68349838256836,16.133499145507812,68.90533447265625,1.5,1006.3958129882812,1008.50830078125
1102,79,25.9581,-80.2389,28.56890106201172,34.65175247192383,24.09891700744629,26.875999450683594,21.325998306274414,75.31153106689453,2.0999999046325684,1019.2041625976562,1018.61865234375
1104,6,43.7347,7.42056,7.690212726593018,21.31613540649414,21.502166748046875,24.447999954223633,18.047998428344727,71.33978271484375,6.899999618530273,1014.2041015625,1012.32470703125
1105,4,41.57,2.26111,9.388897895812988,16.65753936767578,19.092748641967773,22.8489990234375,14.89900016784668,81.17709350585938,10.799999237060547,1015.36669921875,1001.12353515625
1106,7,45.5,-73.5228,26.303251266479492,33.27031326293945,15.670750617980957,19.652000427246094,12.652000427246094,78.91472625732422,1.4000000953674316,1011.2542114257812,1009.9393920898438
1107,70,47.2197,14.7647,7.935304164886475,16.43430519104004,18.069499969482422,24.006999969482422,11.506999969482422,72.12232208251953,0.30000001192092896,1011.9124145507812,934.76416015625
1108,9,52.0786,-1.01694,20.115755081176758,31.394393920898438,17.56833267211914,21.772499084472656,13.72249984741211,74.7967529296875,0.30000001192092896,1018.3916625976562,1000.3920288085938
1109,11,47.5789,19.2486,13.85387897491455,21.252197265625,22.651418685913086,28.391000747680664,15.390999794006348,56.99715805053711,0.0,1016.2000122070312,988.485595703125
1110,13,50.4372,5.97139,33.08820343017578,41.21174621582031,15.479499816894531,18.067001342773438,13.166999816894531,77.54007720947266,2.5,1014.1499633789062,968.48046875
1111,39,52.3888,4.54092,26.83257293701172,32.569557189941406,15.434666633605957,17.08049964904785,13.430500030517578,79.50714874267578,4.400000095367432,1008.4000854492188,1007.8032836914062
1112,14,45.6156,9.28111,9.22748851776123,20.907913208007812,22.626585006713867,27.886999130249023,16.98699951171875,76.50281524658203,0.0,1021.7792358398438,1000.5626831054688
1113,15,1.2914,103.864,13.046104431152344,17.935081481933594,28.3973331451416,30.68899917602539,26.48900032043457,75.512451171875,2.700000286102295,1009.6875,1008.88720703125
1114,22,34.8431,136.541,15.240314483642578,35.86474609375,23.53466796875,26.518001556396484,19.718000411987305,66.088134765625,0.0,1017.8291015625,1013.6201171875
1115,78,25.49,51.4542,12.532474517822266,30.853069305419922,32.680999755859375,40.54349899291992,27.043498992919922,60.061767578125,0.0,1009.7958374023438,1008.4430541992188
1116,69,30.1328,-97.6411,22.764822006225586,34.428497314453125,25.99275016784668,31.386499404907227,21.0364990234375,60.89863204956055,0.10000000149011612,1012.3875122070312,994.7650756835938
1117,32,19.4042,-99.0907,13.054631233215332,35.53803253173828,17.139665603637695,25.148000717163086,12.54800033569336,69.96844482421875,0.30000001192092896,1015.38330078125,785.575927734375
1118,18,-23.7036,-46.6997,19.474035263061523,29.05536651611328,17.585166931152344,21.0935001373291,14.793499946594238,81.03060150146484,0.30000001192092896,1016.1124877929688,927.958984375
1119,80,36.1147,-115.173,34.6588249206543,66.5999984741211,14.293416023254395,18.982999801635742,9.933000564575195,52.078304290771484,0.0,1012.99169921875,938.863037109375
1120,24,24.4672,54.6031,9.652010917663574,23.740901947021484,24.411169052124023,29.1195011138916,19.069499969482422,59.9119873046875,0.0,1015.5208129882812,1014.7050170898438
1121,3,26.0325,50.5106,14.499590873718262,24.575109481811523,16.752500534057617,21.26500129699707,12.764999389648438,54.6929931640625,0.0,1018.6541137695312,1017.6942749023438
1122,77,21.6319,39.1044,23.347997665405273,32.409996032714844,23.616165161132812,29.187000274658203,18.336999893188477,60.4742546081543,0.0,1013.4791870117188,1013.245849609375
1123,1,-37.8497,144.968,22.00075340270996,29.024127960205078,16.3001651763916,21.458499908447266,12.108500480651855,66.55682373046875,0.0,1021.1875,1020.9464721679688
1124,22,34.8431,136.541,8.102581977844238,18.07902717590332,15.965916633605957,21.06800079345703,12.267999649047852,80.10579681396484,0.30000001192092896,1017.6749877929688,1013.3564453125
1125,17,31.3389,121.22,11.077472686767578,16.65753936767578,16.199750900268555,20.243499755859375,13.643499374389648,82.95181274414062,1.7000000476837158,1011.8250122070312,1011.34716796875
